alignment_id	left_source	left_term_iri	left_label	left_definition	left_comment	left_example	right_source	right_term_iri	right_label	right_definition	right_comment	right_example	ols_term_api_url	normalized_left_label	normalized_right_label	match_method	match_score	relation	suggestion_source	canonical_from	canonical_term_iri	canonical_term_label	canonical_term_source	ols_search_url	bioportal_search_url	status	curator	reviewer	date_added	date_reviewed	notes
CAND_0074	EMI	https://w3id.org/emi#hasRowId	has row id		The row id of a LCMS individual MS2 spectrum.	"@prefix emi: <https://w3id.org/emi#> .\n@prefix usi: <https://metabolomics-usi.ucsd.edu/dashinterface/?usi1=> .\nusi:mzspec%3AMSV000087728%3AVGF153_A02_features_ms2_neg.mgf%3Ascan%3A356 rdf:type emi:LCMSFeature ;\n            emi:hasRowId ""356""^^xsd:integer ."	ms	http://purl.obolibrary.org/obo/MS_1000669	Pro ICAT	Applied Biosystems|MDS SCIEX software for protein ID and quant by ICAT.			https://www.ebi.ac.uk/ols4/api/ontologies/ms/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FMS_1000669	has row id	pro icat	ols_api_top	0.44	related	ols_api	right	http://purl.obolibrary.org/obo/MS_1000669	Pro ICAT	ms	https://www.ebi.ac.uk/ols4/search?q=has+row+id	https://bioportal.bioontology.org/search?query=has+row+id	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0075	EMI	https://w3id.org/emi#hasSMILES	has SMILES		The simplified molecular-input line-entry system (SMILES) is a specification in the form of a line notation for describing the structure of chemical species using short ASCII strings.		edam	http://edamontology.org/format_1196	SMILES	Chemical structure specified in Simplified Molecular Input Line Entry System (SMILES) line notation.			https://www.ebi.ac.uk/ols4/api/ontologies/edam/terms?iri=http%3A%2F%2Fedamontology.org%2Fformat_1196	has smiles	smiles	ols_api_top	0.75	related	ols_api	right	http://edamontology.org/format_1196	SMILES	edam	https://www.ebi.ac.uk/ols4/search?q=has+SMILES	https://bioportal.bioontology.org/search?query=has+SMILES	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0076	EMI	https://w3id.org/emi#hasScore	has score			"@prefix emi: <https://w3id.org/emi#> .\n@prefix : <https://w3id.org/emi/abox#> .\n:spec2vec_doc_mzspec%3AMSV000087728%3AVGF153_A02_features_ms2_neg.mgf%3Ascan%3A356 rdf:type emi:Spec2VecDoc ;\n            emi:hasSpec2VecValue ""271.02""^^xsd:double ."	edam	http://edamontology.org/data_3756	Localisation score	Score for localization of one or more post-translational modifications in peptide sequence measured by mass spectrometry.			https://www.ebi.ac.uk/ols4/api/ontologies/edam/terms?iri=http%3A%2F%2Fedamontology.org%2Fdata_3756	has score	localisation score	ols_api_top	0.59	related	ols_api	right	http://edamontology.org/data_3756	Localisation score	edam	https://www.ebi.ac.uk/ols4/search?q=has+score	https://bioportal.bioontology.org/search?query=has+score	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0077	EMI	https://w3id.org/emi#hasSecondMember	has second member		The second member of a spectral pair.		obi	http://purl.obolibrary.org/obo/OBI_0001688	has organization member	Relating an organization to a legal person or organization.			https://www.ebi.ac.uk/ols4/api/ontologies/obi/properties?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FOBI_0001688	has second member	has organization member	ols_api_top	0.65	related	ols_api	right	http://purl.obolibrary.org/obo/OBI_0001688	has organization member	obi	https://www.ebi.ac.uk/ols4/search?q=has+second+member	https://bioportal.bioontology.org/search?query=has+second+member	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0078	EMI	https://w3id.org/emi#hasSex	has sex		It can be used to assign a biological sex to a source and/or target organism sample in an interaction system such as GloBI. When applicable, we recommend to state PATO vocabulary biological sex terms.		chebi	http://purl.obolibrary.org/obo/CHEBI_50112	sex hormone	Any hormone that is responsible for controlling sexual characteristics and reproductive function.			https://www.ebi.ac.uk/ols4/api/ontologies/chebi/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_50112	has sex	sex hormone	ols_api_top	0.33	related	ols_api	right	http://purl.obolibrary.org/obo/CHEBI_50112	sex hormone	chebi	https://www.ebi.ac.uk/ols4/search?q=has+sex	https://bioportal.bioontology.org/search?query=has+sex	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0079	EMI	https://w3id.org/emi#hasSource	has source		An interaction system has a source sample that interacts with a target one. emi:hasSource should state the origin of an interaction.		edam	http://edamontology.org/data_3721	Isolation source	A report about any kind of isolation source of biological material e.g. blood, water, soil.			https://www.ebi.ac.uk/ols4/api/ontologies/edam/terms?iri=http%3A%2F%2Fedamontology.org%2Fdata_3721	has source	isolation source	ols_api_top	0.62	related	ols_api	right	http://edamontology.org/data_3721	Isolation source	edam	https://www.ebi.ac.uk/ols4/search?q=has+source	https://bioportal.bioontology.org/search?query=has+source	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0080	EMI	https://w3id.org/emi#hasSpec2VecDoc	has spec2vec documentation			@prefix emi: <https://w3id.org/emi#> .\n@prefix : <https://w3id.org/emi/abox#> .\n@prefix usi: <https://metabolomics-usi.ucsd.edu/dashinterface/?usi1=> .\nusi:mzspec%3AMSV000087728%3AVGF153_A02_features_ms2_neg.mgf%3Ascan%3A356 rdf:type emi:LCMSFeature ;\n            emi:hasSpec2VecDoc :spec2vec_doc_mzspec%3AMSV000087728%3AVGF153_A02_features_ms2_neg.mgf%3Ascan%3A356 .	obi	http://purl.obolibrary.org/obo/OBI_0000107	provides_service_consumer_with	A relation between a service and the primary processual part of the service that is performed by the provider for the consumer.			https://www.ebi.ac.uk/ols4/api/ontologies/obi/properties?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FOBI_0000107	has spec2vec documentation	provides service consumer with	ols_api_top	0.43	related	ols_api	right	http://purl.obolibrary.org/obo/OBI_0000107	provides_service_consumer_with	obi	https://www.ebi.ac.uk/ols4/search?q=has+spec2vec+documentation	https://bioportal.bioontology.org/search?query=has+spec2vec+documentation	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0081	EMI	https://w3id.org/emi#hasSpec2VecLoss	has spec2vec loss		The Spec2Vec losses of a Spec2Vec document.	"@prefix emi: <https://w3id.org/emi#> .\n@prefix : <https://w3id.org/emi/abox#> .\n:spec2vec_doc_mzspec%3AMSV000087728%3AVGF153_A02_features_ms2_neg.mgf%3Ascan%3A356 rdf:type emi:Spec2VecDoc ;\n            emi:hasSpec2VecLoss ""157.86""^^xsd:double ."	obi	http://purl.obolibrary.org/obo/OBI_0000953	processed specimen	A specimen that has been intentionally physically modified.			https://www.ebi.ac.uk/ols4/api/ontologies/obi/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FOBI_0000953	has spec2vec loss	processed specimen	ols_api_top	0.40	related	ols_api	right	http://purl.obolibrary.org/obo/OBI_0000953	processed specimen	obi	https://www.ebi.ac.uk/ols4/search?q=has+spec2vec+loss	https://bioportal.bioontology.org/search?query=has+spec2vec+loss	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0082	EMI	https://w3id.org/emi#hasSpec2VecPeak	has spec2vec peak		The Spec2Vec peaks of a Spec2Vec document.	"@prefix emi: <https://w3id.org/emi#> .\n@prefix : <https://w3id.org/emi/abox#> .\n:spec2vec_doc_mzspec%3AMSV000087728%3AVGF153_A02_features_ms2_neg.mgf%3Ascan%3A356 rdf:type emi:Spec2VecDoc ;\n            emi:hasSpec2VecPeak ""271.02""^^xsd:double ."	ms	http://purl.obolibrary.org/obo/MS_1002957	isotopomer MS peak	The described isotopomer mass spectrometric signal. The value slot contains a description of the represented isotopomer, e.g. '13C peak', '15N peak', '2H peak', '18O peak' or '31P peak'.			https://www.ebi.ac.uk/ols4/api/ontologies/ms/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FMS_1002957	has spec2vec peak	isotopomer ms peak	ols_api_top	0.46	related	ols_api	right	http://purl.obolibrary.org/obo/MS_1002957	isotopomer MS peak	ms	https://www.ebi.ac.uk/ols4/search?q=has+spec2vec+peak	https://bioportal.bioontology.org/search?query=has+spec2vec+peak	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0083	EMI	https://w3id.org/emi#hasSpec2VecValue	has spec2vec value		A mass spectral similarity scoring through learning of structural relationships. Spec2vec is a novel spectral similarity score inspired by a natural language processing algorithm -- Word2Vec. Where Word2Vec learns relationships between words in sentences, spec2vec does so for mass fragments and neutral losses in MS/MS spectra. The spectral similarity score is based on spectral embeddings learnt from the fragmental relationships within a large set of spectral data. Analysis and benchmarking of mass spectra similarity measures using gnps data set.	"@prefix emi: <https://w3id.org/emi#> .\n@prefix : <https://w3id.org/emi/abox#> .\n:spec2vec_doc_mzspec%3AMSV000087728%3AVGF153_A02_features_ms2_neg.mgf%3Ascan%3A356 rdf:type emi:Spec2VecDoc ;\n            emi:hasSpec2VecValue ""271.02""^^xsd:double ."	obi	http://purl.obolibrary.org/obo/OBI_0001937	has specified numeric value	A relation between a value specification and a number that quantifies it.			https://www.ebi.ac.uk/ols4/api/ontologies/obi/properties?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FOBI_0001937	has spec2vec value	has specified numeric value	ols_api_top	0.71	related	ols_api	right	http://purl.obolibrary.org/obo/OBI_0001937	has specified numeric value	obi	https://www.ebi.ac.uk/ols4/search?q=has+spec2vec+value	https://bioportal.bioontology.org/search?query=has+spec2vec+value	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0084	EMI	https://w3id.org/emi#hasSpectralScore	has spectral score		An ISDB score.		chmo	http://purl.obolibrary.org/obo/CHMO_0000581	microspectroscopy	Any type of chemical imaging spectroscopy where an optical microscope is used to image the sample and locate a small area for spectral analysis.			https://www.ebi.ac.uk/ols4/api/ontologies/chmo/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHMO_0000581	has spectral score	microspectroscopy	ols_api_top	0.51	related	ols_api	right	http://purl.obolibrary.org/obo/CHMO_0000581	microspectroscopy	chmo	https://www.ebi.ac.uk/ols4/search?q=has+spectral+score	https://bioportal.bioontology.org/search?query=has+spectral+score	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0085	EMI	https://w3id.org/emi#hasSpectrum	has spectrum		It assigns a MS2 spectrum to, for instance, a LCMS feature set. The domain is not defined to provide flexibility. For a LCMS feature set prefer to state the  emi:hasLCMSFeature property.	@prefix emi: <https://w3id.org/emi#> .\n@prefix : <https://w3id.org/emi/abox#> .\n@prefix usi: <https://metabolomics-usi.ucsd.edu/dashinterface/?usi1=> .\n:VGF153_A02_lcms_feature_list_neg rdf:type emi:LCMSFeatureSet ;\n            emi:hasSpectrum usi:mzspec%3AMSV000087728%3AVGF153_A02_features_ms2_neg.mgf%3Ascan%3A1 .	ms	http://purl.obolibrary.org/obo/MS_1000579	MS1 spectrum	Mass spectrum created by a single-stage MS experiment or the first stage of a multi-stage experiment.			https://www.ebi.ac.uk/ols4/api/ontologies/ms/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FMS_1000579	has spectrum	ms1 spectrum	ols_api_top	0.83	related	ols_api	right	http://purl.obolibrary.org/obo/MS_1000579	MS1 spectrum	ms	https://www.ebi.ac.uk/ols4/search?q=has+spectrum	https://bioportal.bioontology.org/search?query=has+spectrum	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0086	EMI	https://w3id.org/emi#hasSuperClass	has super class			@prefix emi: <https://w3id.org/emi#> .\n@prefix : <https://w3id.org/emi/abox#> .\n@prefix npc: <https://w3id.org/emi/npc#> .\n:CANOPUS-mzspec%3AMSV000087728%3AVGF147_E06_features_ms2_neg.mgf%3Ascan%3A45 rdf:type emi:ChemicalTaxonAnnotation ;\n            emi:hasSuperClass npc:SESQUITERPENOIDS .	edam	http://edamontology.org/data_1092	WormBase class	Class of an object from the WormBase database.			https://www.ebi.ac.uk/ols4/api/ontologies/edam/terms?iri=http%3A%2F%2Fedamontology.org%2Fdata_1092	has super class	worm base class	ols_api_top	0.60	related	ols_api	right	http://edamontology.org/data_1092	WormBase class	edam	https://www.ebi.ac.uk/ols4/search?q=has+super+class	https://bioportal.bioontology.org/search?query=has+super+class	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0087	EMI	https://w3id.org/emi#hasTarget	has target		An interaction system has a source sample that interacts with a target one. emi:hasTarget should state the target of an interaction.		edam	http://edamontology.org/data_2654	Target ID (TTD)	Identifier of a target protein from the Therapeutic Target Database (TTD).			https://www.ebi.ac.uk/ols4/api/ontologies/edam/terms?iri=http%3A%2F%2Fedamontology.org%2Fdata_2654	has target	target id	ols_api_top	0.63	related	ols_api	right	http://edamontology.org/data_2654	Target ID (TTD)	edam	https://www.ebi.ac.uk/ols4/search?q=has+target	https://bioportal.bioontology.org/search?query=has+target	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0088	EMI	https://w3id.org/emi#hasTaxoScore	has taxo score		An ISDB score.		ms	http://purl.obolibrary.org/obo/MS_1003418	Kojak:delta score	The difference between the top Kojak score and the next best Kojak score for a PSM.			https://www.ebi.ac.uk/ols4/api/ontologies/ms/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FMS_1003418	has taxo score	kojak delta score	ols_api_top	0.65	related	ols_api	right	http://purl.obolibrary.org/obo/MS_1003418	Kojak:delta score	ms	https://www.ebi.ac.uk/ols4/search?q=has+taxo+score	https://bioportal.bioontology.org/search?query=has+taxo+score	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0089	EMI	https://w3id.org/emi#hasUSI	has universal spectrum identifier		The universal spectrum identifier provided by GNPS.	"@prefix emi: <https://w3id.org/emi#> .\n@prefix usi: <https://metabolomics-usi.ucsd.edu/dashinterface/?usi1=> .\nusi:mzspec%3AMSV000087728%3AVGF153_A02_features_ms2_neg.mgf%3Ascan%3A356 rdf:type emi:LCMSFeature ;\n            emi:hasUSI ""mzspec:MSV000087728:VGF153_A02_features_ms2_neg.mgf:scan:356"" ."	ms	http://purl.obolibrary.org/obo/MS_1003063	universal spectrum identifier	PSI universal spectrum identifier (USI) multipart key that uniquely identifies a spectrum available in a ProteomeXchange datasets or spectral library.			https://www.ebi.ac.uk/ols4/api/ontologies/ms/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FMS_1003063	has universal spectrum identifier	universal spectrum identifier	ols_api_top	0.94	close	ols_api	right	http://purl.obolibrary.org/obo/MS_1003063	universal spectrum identifier	ms	https://www.ebi.ac.uk/ols4/search?q=has+universal+spectrum+identifier	https://bioportal.bioontology.org/search?query=has+universal+spectrum+identifier	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0090	EMI	https://w3id.org/emi#hasZodiacScore	has zodiac score				ms	http://purl.obolibrary.org/obo/MS_1003418	Kojak:delta score	The difference between the top Kojak score and the next best Kojak score for a PSM.			https://www.ebi.ac.uk/ols4/api/ontologies/ms/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FMS_1003418	has zodiac score	kojak delta score	ols_api_top	0.61	related	ols_api	right	http://purl.obolibrary.org/obo/MS_1003418	Kojak:delta score	ms	https://www.ebi.ac.uk/ols4/search?q=has+zodiac+score	https://bioportal.bioontology.org/search?query=has+zodiac+score	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0091	EMI	https://w3id.org/emi#inChIKey	InChIKey value		The InChIKey data value, that is a textual representation of chemical structures. This value is composed of 27 characters and it is a condensed digital representation of the InChI.		edam	http://edamontology.org/format_1199	InChIKey	The InChIKey (hashed InChI) is a fixed length (25 character) condensed digital representation of an InChI chemical structure specification. It uniquely identifies a chemical compound.			https://www.ebi.ac.uk/ols4/api/ontologies/edam/terms?iri=http%3A%2F%2Fedamontology.org%2Fformat_1199	in ch ikey value	in ch ikey	ols_api_top	0.77	related	ols_api	right	http://edamontology.org/format_1199	InChIKey	edam	https://www.ebi.ac.uk/ols4/search?q=InChIKey+value	https://bioportal.bioontology.org/search?query=InChIKey+value	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0092	EMI	https://w3id.org/emi#inChIKey2D	InChIKey 2D value		The InChIKey 2D data value, that is a textual representation of chemical structures. This value is composed of the first 14 characters of its corresponding InChIKey of 27 character fixed length.		edam	http://edamontology.org/format_1199	InChIKey	The InChIKey (hashed InChI) is a fixed length (25 character) condensed digital representation of an InChI chemical structure specification. It uniquely identifies a chemical compound.			https://www.ebi.ac.uk/ols4/api/ontologies/edam/terms?iri=http%3A%2F%2Fedamontology.org%2Fformat_1199	in ch ikey 2 d value	in ch ikey	ols_api_top	0.67	related	ols_api	right	http://edamontology.org/format_1199	InChIKey	edam	https://www.ebi.ac.uk/ols4/search?q=InChIKey+2D+value	https://bioportal.bioontology.org/search?query=InChIKey+2D+value	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0093	EMI	https://w3id.org/emi#inTaxon	found in taxon				edam	http://edamontology.org/data_2594	UniGene taxon	The name of a taxon using the controlled vocabulary of the UniGene database.			https://www.ebi.ac.uk/ols4/api/ontologies/edam/terms?iri=http%3A%2F%2Fedamontology.org%2Fdata_2594	found in taxon	uni gene taxon	ols_api_top	0.71	related	ols_api	right	http://edamontology.org/data_2594	UniGene taxon	edam	https://www.ebi.ac.uk/ols4/search?q=found+in+taxon	https://bioportal.bioontology.org/search?query=found+in+taxon	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0094	EMI	https://w3id.org/emi#isClassifiedWith	is classified with		It is used to classify any individidual with an external controlled-vocabulary in case rdf:type is not the most suitable solution.	@prefix : <https://w3id.org/emi/abox#> .\n@prefix emi: <https://w3id.org/emi#> .\n@prefix npc: <https://w3id.org/emi/npc#> .\n:CANOPUS-mzspec%3AMSV000087728%3AVGF147_E06_features_ms2_neg.mgf%3Ascan%3A45 rdf:type emi:ChemicalTaxonAnnotation ;\n            emi:isClassifiedWith npc:CADINANE_SESQUITERPENOIDS .	obi	http://purl.obolibrary.org/obo/OBI_0000023	classified data set	A data set that is produced as the output of a class prediction data transformation and consists of a data set with assigned class labels.			https://www.ebi.ac.uk/ols4/api/ontologies/obi/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FOBI_0000023	is classified with	classified data set	ols_api_top	0.65	related	ols_api	right	http://purl.obolibrary.org/obo/OBI_0000023	classified data set	obi	https://www.ebi.ac.uk/ols4/search?q=is+classified+with	https://bioportal.bioontology.org/search?query=is+classified+with	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0095	EMI	https://w3id.org/emi#isInChIKey2DOf	is InChIKey2D of		It can be used to assign an InChIKey2D to an InChIKey that represents a chemical structure.	"@prefix : <https://w3id.org/emi/abox#> .\n@prefix emi: <https://w3id.org/emi#> .\n@prefix wd: <http://www.wikidata.org/entity/> .\n:ZCCLDKGWJIREQF-PDBXOOCHSA-N rdf:type emi:InChIKey2D ;\n            emi:isInChIKey2DOf :ZCCLDKGWJIREQF ;\n            rdfs:label ""ZCCLDKGWJIREQF"" .\n:ZCCLDKGWJIREQF-PDBXOOCHSA-N rdf:type emi:InChIKey."	chebi	http://purl.obolibrary.org/obo/CHEBI_25529	pyridinecarboxamide	A member of the class of pyridines that is a substituted pyridine in which at least one of the substituents is a carboxamide or <em>N</em>-substituted caraboxamide group.			https://www.ebi.ac.uk/ols4/api/ontologies/chebi/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_25529	is in ch ikey2 d of	pyridinecarboxamide	ols_api_top	0.32	related	ols_api	right	http://purl.obolibrary.org/obo/CHEBI_25529	pyridinecarboxamide	chebi	https://www.ebi.ac.uk/ols4/search?q=is+InChIKey2D+of	https://bioportal.bioontology.org/search?query=is+InChIKey2D+of	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0096	EMI	https://w3id.org/emi#isInChIKeyOf	is InChIKey of			"@prefix : <https://w3id.org/emi/abox#> .\n@prefix emi: <https://w3id.org/emi#> .\n@prefix wd: <http://www.wikidata.org/entity/> .\n@prefix dcterms: < http://purl.org/dc/terms/> .\nwd:Q27145340 rdf:type emi:Chemical ;\n             dcterms:identifier ""Q27145340"" .\n :ZCCLDKGWJIREQF-PDBXOOCHSA-N  emi:isInChIKeyOf wd:Q27145340 ."	edam	http://edamontology.org/format_1199	InChIKey	The InChIKey (hashed InChI) is a fixed length (25 character) condensed digital representation of an InChI chemical structure specification. It uniquely identifies a chemical compound.			https://www.ebi.ac.uk/ols4/api/ontologies/edam/terms?iri=http%3A%2F%2Fedamontology.org%2Fformat_1199	is in ch ikey of	in ch ikey	ols_api_top	0.77	related	ols_api	right	http://edamontology.org/format_1199	InChIKey	edam	https://www.ebi.ac.uk/ols4/search?q=is+InChIKey+of	https://bioportal.bioontology.org/search?query=is+InChIKey+of	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0097	EMI	https://w3id.org/emi#scientificName	scientific name				ms	http://purl.obolibrary.org/obo/MS_1001469	taxonomy: scientific name	This term is used if a scientific name is specified, e.g. Homo sapiens. Recommend using MS:1001467 (taxonomy: NCBI TaxID) where possible.			https://www.ebi.ac.uk/ols4/api/ontologies/ms/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FMS_1001469	scientific name	taxonomy scientific name	ols_api_top	0.77	related	ols_api	right	http://purl.obolibrary.org/obo/MS_1001469	taxonomy: scientific name	ms	https://www.ebi.ac.uk/ols4/search?q=scientific+name	https://bioportal.bioontology.org/search?query=scientific+name	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
CAND_0098	EMI	https://w3id.org/emi#spectrumLink	spectrum link				edam	http://edamontology.org/data_3483	Spectrum	The spectrum of frequencies of electromagnetic radiation emitted from a molecule as a result of some spectroscopy experiment.			https://www.ebi.ac.uk/ols4/api/ontologies/edam/terms?iri=http%3A%2F%2Fedamontology.org%2Fdata_3483	spectrum link	spectrum	ols_api_top	0.76	related	ols_api	right	http://edamontology.org/data_3483	Spectrum	edam	https://www.ebi.ac.uk/ols4/search?q=spectrum+link	https://bioportal.bioontology.org/search?query=spectrum+link	needs_review	pma		2026-03-02T19:54:11Z		Auto-suggested OLS pair; review definition/scope before approval
